Domain;IP;Port;Time Expired;Correct CN;Signature Algorithm;Public Key Algorithm;Public Key Size;Subject CN;Subject C;Subject ST;Subject L;Subject O;Subject OU;Subject Email;Valid not after;Valid not before;Serial Number;Version;Issuer ST;Issuer C;Issuer L;Issuer O;Issuer OU;Issuer CN;
www.kinogo.net;141.101.112.114;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl4011.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jan 15 17:41:05 2018 GMT;Oct  1 01:37:09 2013 GMT;1492341398246561586522392223274554462077454;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.kinogo.net;141.101.123.114;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl4011.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jan 15 17:41:05 2018 GMT;Oct  1 01:37:09 2013 GMT;1492341398246561586522392223274554462077454;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.kinopoisk.ru;89.188.98.133;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.kinopoisk.ru;None;None;None;None;GT81981487;None;Dec  1 15:05:56 2013 GMT;Oct 29 19:50:46 2012 GMT;586878;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.kissmetrics.com;23.23.115.199;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.kissmetrics.com;US;CA;Redwood City;KISSmetrics;None;None;Oct  1 04:57:51 2015 GMT;Sep 24 21:38:56 2012 GMT;21105392066894550;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.kizi.com;174.129.29.90;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.klm.com;92.122.119.77;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.klm.com;NL;Noord Holland;Amstelveen;KLM Royal Dutch Airlines;IS;None;Jun 21 23:59:59 2014 GMT;Jun  4 00:00:00 2013 GMT;35232329859982245993181853911825673284;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 International Server CA - G3;
www.klout.com;65.50.203.210;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.klout.com;US;None;None;*.klout.com;GT37544570;None;Sep 27 18:09:30 2016 GMT;Sep 26 07:16:04 2011 GMT;217863;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.kmart.com;23.45.169.128;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.kmart.com;US;Illinois;Hoffman Estates;Sears Holdings Corporation;E-Commerce;None;Mar 12 15:00:29 2014 GMT;Mar 12 15:00:29 2013 GMT;40564819207326209864080895813596;2;None;None;None;Cybertrust Inc;None;Cybertrust Public SureServer SV CA;
www.kohls.com;23.45.173.96;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.kohls.com;US;WISCONSIN;Menomonee Falls;Kohl's Department Stores;Kohl's Department Stores;None;Mar 10 23:52:20 2014 GMT;Mar 10 23:52:20 2013 GMT;40564819207326207500530494273954;2;None;None;None;Cybertrust Inc;None;Cybertrust Public SureServer SV CA;
www.kongregate.com;75.98.92.205;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.kongregate.com;US;California;San Francisco;Kongregate Inc;Information Technology;None;Oct 21 23:59:59 2013 GMT;Aug 19 00:00:00 2010 GMT;15028761752786262345096480438513818083;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.koramgame.com;174.36.218.248;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.koramgame.com;None;None;None;www.koramgame.com;Domain Control Validated;None;Dec  1 07:57:39 2015 GMT;Oct 12 15:18:34 2012 GMT;1150624281688016;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.korrespondent.net;193.239.68.70;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.korrespondent.net;UA;Kyyivska Oblast;Kyiv;KP-TV LLC;None;register@kpmedia.ua;May  7 23:53:45 2014 GMT;May  6 16:53:16 2012 GMT;52486;2;None;IL;None;StartCom Ltd.;Secure Digital Certificate Signing;StartCom Class 2 Primary Intermediate Server CA;
www.kotaku.com;185.31.19.129;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.a.ssl.fastly.net;US;California;San Francisco;Fastly, Inc.;None;None;Jan 23 12:00:00 2014 GMT;Jan 18 00:00:00 2013 GMT;8832183629681388643394227722772108604;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.kriesi.at;85.13.149.161;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.kasserver.com;DE;Sachsen;Friedersdorf;kasserver.com;kasserver.com;None;Jul  2 23:59:59 2014 GMT;Jun  4 00:00:00 2012 GMT;263503049453734375301225027766184581858;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO High-Assurance Secure Server CA;
www.ksl.com;64.147.131.201;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.ksl.com;None;None;None;None;Domain Control Validated;None;Jun 17 15:38:22 2014 GMT;Jun 10 15:51:17 2013 GMT;1132508263195157;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.ku6.com;122.228.228.176;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;dynamic.12306.cn;CN;None;None;Sinorail Certification Authority;î¡çÔ[¢b7gR°N-_√;None;Jun  6 13:34:39 2014 GMT;Jan 22 13:34:39 2013 GMT;4474691858901235463;2;None;CN;None;Sinorail Certification Authority;None;SRCA;
www.kwejk.pl;190.93.248.62;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl4015.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jan 15 17:39:16 2018 GMT;Oct  4 16:32:09 2013 GMT;1492398672918626358232909615907148786756028;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.labanquepostale.fr;83.206.67.137;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.labanquepostale.fr;FR;PARIS;PARIS;LA BANQUE POSTALE SA;DISFE;None;May 23 23:59:59 2014 GMT;May 23 00:00:00 2013 GMT;131634200310779139318103632640106963670;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 Extended Validation SSL SGC CA;
www.lacaixa.es;23.38.81.157;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.lacaixa.es;ES;Barcelona;Barcelona;Caixabank, S.A.;Financial;None;Apr 18 23:59:59 2014 GMT;Apr 18 00:00:00 2012 GMT;22071309404772267924156068841384862825;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO Extended Validation Secure Server CA 2;
www.lan.com;46.33.75.33;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.lan.com;81.20.66.27;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.lapatilla.com;108.162.205.224;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.lapatilla.com;None;None;None;None;GT95301400;None;Jan 10 17:49:24 2014 GMT;Dec  8 02:01:48 2012 GMT;368324;2;None;US;None;GeoTrust Inc.;Domain Validated SSL;GeoTrust DV SSL CA;
www.laredoute.fr;217.109.67.129;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.laredoute.fr;FR;Roubaix;Nord-Pas-de-Calais;LA REDOUTE;None;None;May 25 14:53:08 2015 GMT;Apr 12 15:27:03 2013 GMT;1492221261072926152157511441826354037571127;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.last.fm;23.38.86.160;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.last.fm;GB;England;London;Last.fm Ltd.;Last.fm Operations;None;Mar 11 00:03:21 2014 GMT;Mar 11 00:03:21 2013 GMT;20282409603674537127229312264468;2;None;None;None;Cybertrust Inc;None;Cybertrust Public SureServer SV CA;
www.lastminute.com;2.21.229.8;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.lastminute.com;GB;London;London;Last Minute Network Limited;Akamai Technical Operations;None;Jun 26 23:59:59 2015 GMT;Jun 26 00:00:00 2013 GMT;58370337864353769549812873300833597506;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 International Server CA - G3;
www.latimes.com;81.20.66.82;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.lazada.co.id;180.150.151.236;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.lazada.co.id;ID;Jakarta;Jakarta;PT Ecart Services Indonesia;None;None;Mar  7 12:00:02 2014 GMT;Mar  5 05:54:24 2013 GMT;135266;2;None;US;None;GeoTrust, Inc.;None;GeoTrust SSL CA;
www.lds.org;2.16.83.116;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.lds.org;US;UTAH;Salt Lake City;Intellectual Reserve;Intellectual Reserve;None;Apr  4 14:12:22 2014 GMT;Apr  4 14:12:22 2013 GMT;40564819207326243152781092740926;2;None;None;None;Cybertrust Inc;None;Cybertrust Public SureServer SV CA;
www.leadimpact.com;184.168.186.1;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.leadpages.net;50.116.56.211;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.wpengine.com;US;None;None;*.wpengine.com;GT41552380;None;Apr 21 14:02:31 2014 GMT;Apr 18 13:21:31 2012 GMT;403099;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.leagueoflegends.com;50.19.250.254;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;eu.leagueoflegends.com;US;California;Santa Monica;Riot Games Inc;Operations;None;Jul 18 12:00:00 2014 GMT;Jul 14 00:00:00 2011 GMT;13209329704780193533324327266751162052;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.learntotradethemarket.com;142.4.23.40;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.leaseweb.com;85.17.134.129;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;leaseweb.com;None;None;None;None;Domain Control Validated;None;Jul  4 23:59:59 2014 GMT;Jul  4 00:00:00 2013 GMT;92103617344772917313550940409795964766;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO SSL CA;
www.lefigaro.fr;212.95.67.222;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;wws.lefigaro.fr;None;None;None;None;GT31356266;None;Dec 26 16:30:56 2013 GMT;Oct 24 13:23:45 2012 GMT;582723;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.legacy.com;68.169.198.50;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.legacy.com;None;None;None;*.legacy.com;Domain Control Validated;None;Feb 10 19:45:56 2016 GMT;Jan 31 19:22:10 2013 GMT;22272282244942588;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.lemonde.fr;178.79.203.143;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.hs.llnwd.net;US;Arizona;Tempe;Limelight Networks, Inc.;None;None;Nov 13 07:43:22 2013 GMT;Sep 12 06:58:00 2012 GMT;1406910;2;None;US;None;Equifax;Equifax Secure Certificate Authority;None;
www.lenovo.com;88.221.193.177;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.lenovo.com;US;North Carolina;Morrisville;Lenovo;Lenovo.com;None;Mar 12 23:56:26 2014 GMT;Mar 12 23:56:26 2013 GMT;20282409603674540019056262667610;2;None;None;None;Cybertrust Inc;None;Cybertrust Public SureServer SV CA;
www.leo.org;80.190.158.9;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;leo.org;DE;n/a;Sauerlach;LEO GmbH;Comodo InstantSSL;None;Jul  6 23:59:59 2016 GMT;Jul  7 00:00:00 2011 GMT;269462157895046524388588073106512553872;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO High-Assurance Secure Server CA;
www.letitbit.net;78.140.178.34;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.letitbit.net;CY;None;Nicosia;Naggem Production Limited;PremiumSSL Wildcard;None;Jun 14 23:59:59 2014 GMT;Jun 14 00:00:00 2013 GMT;305536310507056687698909533752842420041;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO High-Assurance Secure Server CA;
www.lg.com;92.122.59.101;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.lg.com;None;None;None;None;Domain Control Validated;None;Jun 25 23:59:59 2014 GMT;Jul  2 00:00:00 2013 GMT;28796470134773866158864512391097653080;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO SSL CA;
www.life.com.tw;108.162.204.95;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl2503.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Apr 13 17:47:34 2017 GMT;Oct  8 19:15:22 2013 GMT;1492404862090290107846655431539144605139512;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.lifehacker.com;185.31.19.192;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.a.ssl.fastly.net;US;California;San Francisco;Fastly, Inc.;None;None;Jan 23 12:00:00 2014 GMT;Jan 18 00:00:00 2013 GMT;8832183629681388643394227722772108604;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.lightinthebox.com;23.38.81.247;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.lightinthebox.com;None;None;None;None;Domain Control Validated;None;Apr 29 23:59:59 2014 GMT;Apr 29 00:00:00 2013 GMT;272868835894360396489703677027430149449;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO SSL CA 2;
www.ligtv.com.tr;82.222.188.37;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.ligtv.com.tr;TR;Istanbul;Besiktas;Krea Icerik Hizmetleri Ve Produksiyon A.S.;Infrastructure;None;Apr 16 08:50:07 2015 GMT;Mar 13 08:31:03 2012 GMT;1492289951397292223610992163931028698207282;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.likes.com;141.101.115.34;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl4092.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jan 15 14:48:56 2018 GMT;Aug  7 00:58:03 2013 GMT;1492282169511518387468087159095685334600183;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.lindaikeji.blogspot.com;173.194.34.204;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.googleusercontent.com;US;California;Mountain View;Google Inc;None;None;Sep 25 15:10:45 2014 GMT;Sep 25 15:10:45 2013 GMT;3197267641950197790;2;None;US;None;Google Inc;None;Google Internet Authority G2;
www.linguee.de;78.138.112.34;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;www.linguee.com;DE;Nordrhein-Westfalen;Koeln;Linguee GmbH;None;None;Apr 19 09:46:52 2014 GMT;Apr 16 03:27:42 2012 GMT;13406;2;None;US;None;GeoTrust Inc;See www.geotrust.com/resources/cps (c)06;GeoTrust Extended Validation SSL CA;
www.linguee.fr;78.138.112.41;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;www.linguee.com;DE;Nordrhein-Westfalen;Koeln;Linguee GmbH;None;None;Apr 19 09:46:52 2014 GMT;Apr 16 03:27:42 2012 GMT;13406;2;None;US;None;GeoTrust Inc;See www.geotrust.com/resources/cps (c)06;GeoTrust Extended Validation SSL CA;
www.linkbucks.com;199.59.167.109;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;4096;www.linkbucks.com;None;None;None;www.linkbucks.com;Domain Control Validated;None;May  8 20:43:46 2014 GMT;Jan  8 15:36:29 2013 GMT;12250996697303060;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.linkedin.com;216.52.242.80;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.linkedin.com;US;California;Mountain View;LinkedIn Corporation;Production Operations Group;None;Jul  5 23:59:59 2014 GMT;Jun 17 00:00:00 2013 GMT;3088413818877255981414628994911494108;2;None;US;None;Thawte, Inc.;None;Thawte SGC CA - G2;
www.linode.com;72.14.180.202;443;OK;OK;sha256WithRSAEncryption;rsaEncryption;2048;*.linode.com;None;None;None;None;GT15858513;None;Jul 25 04:27:36 2015 GMT;Apr 22 17:39:04 2013 GMT;767892;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.linternaute.com;195.248.250.109;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.linternaute.com;None;None;None;www.linternaute.com;Domain Control Validated;None;Dec  7 16:56:10 2013 GMT;Nov 26 14:51:58 2012 GMT;11194909864614461;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.linuxquestions.org;75.126.162.205;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.linuxquestions.org;None;None;None;None;1587202123;None;Aug 26 14:05:52 2014 GMT;Jun 23 19:25:28 2012 GMT;295512;2;None;US;None;GeoTrust Inc.;Domain Validated SSL;GeoTrust DV SSL CA;
www.listcovery.com;173.236.10.94;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.plssl.com;None;None;None;None;GT82187953;None;Nov 27 19:40:03 2013 GMT;Oct 26 10:32:05 2012 GMT;583707;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.list-manage1.com;184.173.175.193;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.us1.list-manage.com;US;Georgia;Atlanta;The Rocket Science Group, LLC;None;None;Apr 29 23:59:59 2015 GMT;Apr 29 00:00:00 2013 GMT;5231096746754704954543785421467695473;2;None;US;None;Thawte, Inc.;None;Thawte SSL CA;
www.list-manage2.com;184.173.175.193;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.us1.list-manage.com;US;Georgia;Atlanta;The Rocket Science Group, LLC;None;None;Apr 29 23:59:59 2015 GMT;Apr 29 00:00:00 2013 GMT;5231096746754704954543785421467695473;2;None;US;None;Thawte, Inc.;None;Thawte SSL CA;
www.list-manage.com;184.173.182.75;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.mailchimp.com;US;Georgia;Atlanta;The Rocket Science Group, LLC;Product Development;None;Oct 16 23:59:59 2016 GMT;Sep 12 00:00:00 2012 GMT;111733375557495372648819843934518719195;2;None;US;None;Thawte, Inc.;None;Thawte SSL CA;
www.list.ru;217.69.135.29;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.mail.ru;RU;Moscow;Moscow;LLC Mail.Ru;IT;None;Jun 10 23:59:59 2015 GMT;Apr 11 00:00:00 2013 GMT;5606276342448293300586086458088214109;2;None;US;None;Thawte, Inc.;None;Thawte SSL CA;
www.live.com;157.56.122.208;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;mail.live.com;US;Washington;Redmond;Microsoft Corporation;Outlook Kahuna DUB-DC A May2013;None;May 22 23:59:59 2015 GMT;May 21 00:00:00 2013 GMT;132401433410471447155552630952861761621;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 Extended Validation SSL SGC CA;
www.liveinternet.ru;88.212.202.10;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.liveinternet.ru;None;None;None;None;Go to https://www.thawte.com/repository/index.html;None;Dec 28 23:59:59 2016 GMT;Nov 29 00:00:00 2012 GMT;127633344443589344291966021222026907653;2;None;US;None;Thawte, Inc.;Domain Validated SSL;Thawte DV SSL CA;
www.livejournal.com;208.93.0.128;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.livejournal.com;None;None;None;*.livejournal.com;Domain Control Validated;None;Apr 29 20:23:22 2016 GMT;May  4 19:52:30 2011 GMT;22109388386144538;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.liveperson.net;208.89.12.169;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.livestream.com;81.52.236.147;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.livestream.com;US;NY;New York;Livestream, LLC;N/A;None;Apr 23 23:59:59 2015 GMT;Oct 25 00:00:00 2011 GMT;156256612630006576534280236095103532151;2;None;US;None;Network Solutions L.L.C.;None;Network Solutions Certificate Authority;
www.livestrong.com;92.123.168.164;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;www.demandmedia.com;None;None;None;None;Domain Control Validated;None;Apr 10 23:59:59 2014 GMT;Apr 10 00:00:00 2013 GMT;146820810154865986078231359854960041711;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO SSL CA 2;
www.livetv.ru;178.218.210.26;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.livingsocial.com;95.101.61.51;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.livingsocial.com;None;None;None;None;Domain Control Validated;None;Aug 31 23:59:59 2014 GMT;Aug 31 00:00:00 2013 GMT;143274833221741136612175832913696602184;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO SSL CA 2;
www.livrariasaraiva.com.br;201.77.198.10;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.livrariasaraiva.com.br;None;None;None;None;Domain Control Validated;None;Sep 29 23:59:59 2016 GMT;Sep 30 00:00:00 2013 GMT;145378338146710496995062621262091975865;2;None;BR;None;TrustSign Certificadora Digital;Security Dept.;TrustSign BR Certification Authority (DV);
www.lloydstsb.co.uk;141.92.130.226;443;FAIL;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;secure.lloydstsbbusiness.com;GB;SE1 9JQ;London;Lloyds TSB Group;IT Security 4;None;May 18 23:59:59 2012 GMT;May 11 00:00:00 2011 GMT;52663258147661622479809695981828626057;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 International Server CA - G3;
www.local.com;93.184.219.20;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;gp1.adn.edgecastcdn.net;US;California;Santa Monica;EdgeCast Networks, Inc.;Ops;None;Dec  7 12:00:00 2016 GMT;Sep  9 00:00:00 2013 GMT;13692792289112859404643853318575764071;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
